year,frame,left_mean,right_mean,polarisation,direction
2018,weaponization,1.2579617834394905,1.9,0.6420382165605094,-0.6420382165605094
2019,economic,1.4249201277955272,1.878787878787879,0.45386775099235166,-0.45386775099235166
2019,moral,1.4057507987220448,1.0,0.4057507987220448,0.4057507987220448
2019,scientific,2.015974440894569,1.303030303030303,0.7129441378642658,0.7129441378642658
2019,security,1.0031948881789137,1.0,0.0031948881789136685,0.0031948881789136685
2019,health_environment,2.191693290734824,1.2121212121212122,0.979572078613612,0.979572078613612
2019,crisis_urgency,1.31629392971246,1.0303030303030303,0.2859908994094298,0.2859908994094298
2019,weaponization,1.3386581469648562,2.6363636363636362,1.29770548939878,-1.29770548939878
2020,economic,1.4759615384615385,2.142857142857143,0.6668956043956042,-0.6668956043956042
2020,moral,1.3653846153846154,1.1071428571428572,0.2582417582417582,0.2582417582417582
2020,scientific,1.8942307692307692,1.7857142857142858,0.10851648351648335,0.10851648351648335
2020,security,1.0,1.0357142857142858,0.03571428571428581,-0.03571428571428581
2020,health_environment,2.0673076923076925,1.3214285714285714,0.7458791208791211,0.7458791208791211
2020,crisis_urgency,1.3317307692307692,1.0714285714285714,0.26030219780219777,0.26030219780219777
2020,weaponization,1.3365384615384615,2.107142857142857,0.7706043956043958,-0.7706043956043958
2021,economic,1.4695652173913043,2.036697247706422,0.5671320303151175,-0.5671320303151175
2021,moral,1.4956521739130435,1.110091743119266,0.38556043079377744,0.38556043079377744
2021,scientific,2.226086956521739,1.7889908256880733,0.43709613083366583,0.43709613083366583
2021,security,1.0478260869565217,1.0458715596330275,0.001954527323494215,0.001954527323494215
2021,health_environment,2.1478260869565218,1.5779816513761469,0.5698444355803749,0.5698444355803749
2021,crisis_urgency,1.4130434782608696,1.128440366972477,0.28460311128839266,0.28460311128839266
2021,weaponization,1.373913043478261,1.9174311926605505,0.5435181491822896,-0.5435181491822896
2022,economic,1.6056701030927836,2.0382775119617227,0.4326074088689391,-0.4326074088689391
2022,moral,1.4845360824742269,1.1531100478468899,0.331426034627337,0.331426034627337
2022,scientific,2.079896907216495,1.6602870813397128,0.4196098258767822,0.4196098258767822
2022,security,1.1649484536082475,1.1100478468899522,0.05490060671829533,0.05490060671829533
2022,health_environment,1.943298969072165,1.5023923444976077,0.4409066245745572,0.4409066245745572
2022,crisis_urgency,1.4948453608247423,1.1100478468899522,0.3847975139347901,0.3847975139347901
2022,weaponization,1.4536082474226804,1.722488038277512,0.2688797908548317,-0.2688797908548317
2023,economic,1.4861111111111112,1.8846153846153846,0.3985042735042734,-0.3985042735042734
2023,moral,1.5324074074074074,1.0769230769230769,0.45548433048433057,0.45548433048433057
2023,scientific,2.1805555555555554,1.853846153846154,0.32670940170940144,0.32670940170940144
2023,security,1.0555555555555556,1.1153846153846154,0.05982905982905984,-0.05982905982905984
2023,health_environment,2.064814814814815,1.5538461538461539,0.510968660968661,0.510968660968661
2023,crisis_urgency,1.4166666666666667,1.1076923076923078,0.308974358974359,0.308974358974359
2023,weaponization,1.4768518518518519,1.6846153846153846,0.20776353276353277,-0.20776353276353277
2024,economic,1.7070063694267517,1.912621359223301,0.20561498979654935,-0.20561498979654935
2024,moral,1.5477707006369428,1.1650485436893203,0.38272215694762246,0.38272215694762246
2024,scientific,2.3821656050955413,1.854368932038835,0.5277966730567063,0.5277966730567063
2024,security,1.0445859872611465,1.1359223300970873,0.09133634283594083,-0.09133634283594083
2024,health_environment,2.121019108280255,1.5922330097087378,0.5287860985715171,0.5287860985715171
2024,crisis_urgency,1.4394904458598725,1.203883495145631,0.23560695071424154,0.23560695071424154
2024,weaponization,1.414012738853503,1.7281553398058251,0.31414260095232205,-0.31414260095232205
2025,economic,1.8396226415094339,1.930232558139535,0.0906099166301011,-0.0906099166301011
2025,moral,1.3679245283018868,1.069767441860465,0.2981570864414218,0.2981570864414218
2025,scientific,2.150943396226415,1.9767441860465116,0.17419921017990347,0.17419921017990347
2025,security,1.2358490566037736,1.1162790697674418,0.1195699868363318,0.1195699868363318
2025,health_environment,1.8679245283018868,1.627906976744186,0.24001755155770077,0.24001755155770077
2025,crisis_urgency,1.528301886792453,1.197674418604651,0.33062746818780187,0.33062746818780187
2025,weaponization,1.4433962264150944,1.5232558139534884,0.07985958753839406,-0.07985958753839406
